1.25006;1.25022;-0.00016
1.25016;1.25032;-0.00016
1.25031;1.25047;-0.00016
1.25001;1.25017;-0.00016
1.25076;1.25092;-0.00016
1.25061;1.25077;-0.00016
1.25121;1.25137;-0.00016
1.25106;1.25122;-0.00016
1.25166;1.25182;-0.00016
1.25136;1.25152;-0.00016
1.25151;1.25167;-0.00016
1.25106;1.25122;-0.00016
1.25059;1.25075;-0.00016
1.25058;1.25074;-0.00016
1.25057;1.25073;-0.00016
1.25075;1.25091;-0.00016
1.25039;1.25055;-0.00016
1.25128;1.25144;-0.00016
1.2511;1.25126;-0.00016
1.25182;1.25198;-0.00016
1.25164;1.2518;-0.00016
1.25235;1.25251;-0.00016
1.25199;1.25215;-0.00016
1.25217;1.25233;-0.00016
1.25164;1.2518;-0.00016
1.25151;1.25167;-0.00016
1.2515;1.25166;-0.00016
1.25191;1.25207;-0.00016
1.25232;1.25248;-0.00016
1.25149;1.25165;-0.00016
1.25358;1.25374;-0.00016
1.25316;1.25332;-0.00016
1.25483;1.25499;-0.00016
1.25441;1.25457;-0.00016
1.25608;1.25624;-0.00016
1.25525;1.25541;-0.00016
1.25566;1.25582;-0.00016
1.25441;1.25457;-0.00016
1.25432;1.25448;-0.00016
1.25433;1.25449;-0.00016
1.25465;1.25481;-0.00016
1.25448;1.25464;-0.00016
1.25481;1.25497;-0.00016
1.25415;1.25431;-0.00016
1.25432;1.25448;-0.00016
1.25366;1.25382;-0.00016
1.25382;1.25398;-0.00016
1.253;1.25316;-0.00016
1.25333;1.25349;-0.00016
1.25316;1.25332;-0.00016
1.25366;1.25382;-0.00016
1.25325;1.25341;-0.00016
1.25326;1.25342;-0.00016
1.25302;1.25318;-0.00016
1.25308;1.25324;-0.00016
1.25296;1.25312;-0.00016
1.25327;1.25343;-0.00016
1.25321;1.25337;-0.00016
1.25345;1.25361;-0.00016
1.25339;1.25355;-0.00016
1.25364;1.2538;-0.00016
1.25352;1.25368;-0.00016
1.25358;1.25374;-0.00016
1.25339;1.25355;-0.00016
1.25351;1.25367;-0.00016
1.25349;1.25365;-0.00016
1.25293;1.25309;-0.00016
1.25301;1.25317;-0.00016
1.25285;1.25301;-0.00016
1.25324;1.2534;-0.00016
1.25316;1.25332;-0.00016
1.25348;1.25364;-0.00016
1.2534;1.25356;-0.00016
1.25371;1.25387;-0.00016
1.25355;1.25371;-0.00016
1.25363;1.25379;-0.00016
1.2534;1.25356;-0.00016
1.25352;1.25368;-0.00016
1.25349;1.25365;-0.00016
1.25355;1.25371;-0.00016
1.2535;1.25366;-0.00016
1.2536;1.25376;-0.00016
1.2534;1.25356;-0.00016
1.25345;1.25361;-0.00016
1.25324;1.2534;-0.00016
1.25329;1.25345;-0.00016
1.25304;1.2532;-0.00016
1.25314;1.2533;-0.00016
1.25309;1.25325;-0.00016
1.25324;1.2534;-0.00016
1.25311;1.25327;-0.00016
1.2531;1.25326;-0.00016
1.25314;1.2533;-0.00016
1.25319;1.25335;-0.00016
1.25308;1.25324;-0.00016
1.25336;1.25352;-0.00016
1.2533;1.25346;-0.00016
1.25352;1.25368;-0.00016
1.25347;1.25363;-0.00016
1.25369;1.25385;-0.00016
1.25358;1.25374;-0.00016
1.25363;1.25379;-0.00016
1.25347;1.25363;-0.00016
1.2535;1.25366;-0.00016
1.25351;1.25367;-0.00016
1.25366;1.25382;-0.00016
1.25361;1.25377;-0.00016
1.25371;1.25387;-0.00016
1.2535;1.25366;-0.00016
1.25355;1.25371;-0.00016
1.25335;1.25351;-0.00016
1.2534;1.25356;-0.00016
1.25314;1.2533;-0.00016
1.25324;1.2534;-0.00016
1.25319;1.25335;-0.00016
1.25335;1.25351;-0.00016
1.2532;1.25336;-0.00016
1.25319;1.25335;-0.00016
1.25312;1.25328;-0.00016
1.25295;1.25311;-0.00016
1.2533;1.25346;-0.00016
1.25259;1.25275;-0.00016
1.25277;1.25293;-0.00016
1.25206;1.25222;-0.00016
1.25224;1.2524;-0.00016
1.25135;1.25151;-0.00016
1.2517;1.25186;-0.00016
1.25153;1.25169;-0.00016
1.25206;1.25222;-0.00016
1.2517;1.25186;-0.00016
1.2517;1.25186;-0.00016
1.25175;1.25191;-0.00016
1.25169;1.25185;-0.00016
1.25181;1.25197;-0.00016
1.25157;1.25173;-0.00016
1.25163;1.25179;-0.00016
1.25139;1.25155;-0.00016
1.25145;1.25161;-0.00016
1.25115;1.25131;-0.00016
1.25127;1.25143;-0.00016
1.25121;1.25137;-0.00016
1.25139;1.25155;-0.00016
1.25152;1.25168;-0.00016
1.25154;1.2517;-0.00016
1.25184;1.252;-0.00016
1.25176;1.25192;-0.00016
1.25191;1.25207;-0.00016
1.25161;1.25177;-0.00016
1.25169;1.25185;-0.00016
1.25139;1.25155;-0.00016
1.25146;1.25162;-0.00016
1.25109;1.25125;-0.00016
1.25124;1.2514;-0.00016
1.25116;1.25132;-0.00016
1.25139;1.25155;-0.00016
1.25113;1.25129;-0.00016
1.25113;1.25129;-0.00016
1.25114;1.2513;-0.00016
1.25108;1.25124;-0.00016
1.25119;1.25135;-0.00016
1.25098;1.25114;-0.00016
1.25103;1.25119;-0.00016
1.25081;1.25097;-0.00016
1.25087;1.25103;-0.00016
1.2506;1.25076;-0.00016
1.25071;1.25087;-0.00016
1.25065;1.25081;-0.00016
1.25081;1.25097;-0.00016
1.25077;1.25093;-0.00016
1.25083;1.25099;-0.00016
1.25108;1.25124;-0.00016
1.25103;1.25119;-0.00016
1.25124;1.2514;-0.00016
1.25119;1.25135;-0.00016
1.25139;1.25155;-0.00016
1.25129;1.25145;-0.00016
1.25134;1.2515;-0.00016
1.25119;1.25135;-0.00016
1.25117;1.25133;-0.00016
1.25116;1.25132;-0.00016
1.25117;1.25133;-0.00016
1.25114;1.2513;-0.00016
1.25115;1.25131;-0.00016
1.25112;1.25128;-0.00016
1.25113;1.25129;-0.00016
1.25109;1.25125;-0.00016
1.25118;1.25134;-0.00016
1.25117;1.25133;-0.00016
1.25125;1.25141;-0.00016
1.2511;1.25126;-0.00016
1.25147;1.25163;-0.00016
1.25139;1.25155;-0.00016
1.25169;1.25185;-0.00016
1.25162;1.25178;-0.00016
1.25191;1.25207;-0.00016
1.25176;1.25192;-0.00016
1.25184;1.252;-0.00016
1.25162;1.25178;-0.00016
1.25166;1.25182;-0.00016
1.25168;1.25184;-0.00016
1.2515;1.25166;-0.00016
1.25153;1.25169;-0.00016
1.25146;1.25162;-0.00016
1.25165;1.25181;-0.00016
1.25161;1.25177;-0.00016
1.25176;1.25192;-0.00016
1.25172;1.25188;-0.00016
1.25187;1.25203;-0.00016
1.2518;1.25196;-0.00016
1.25183;1.25199;-0.00016
1.25172;1.25188;-0.00016
1.25185;1.25201;-0.00016
1.25184;1.252;-0.00016
1.25221;1.25237;-0.00016
1.25211;1.25227;-0.00016
1.25231;1.25247;-0.00016
1.25191;1.25207;-0.00016
1.25201;1.25217;-0.00016
1.2516;1.25176;-0.00016
1.2517;1.25186;-0.00016
1.2512;1.25136;-0.00016
1.2514;1.25156;-0.00016
1.2513;1.25146;-0.00016
1.2516;1.25176;-0.00016
1.2514;1.25156;-0.00016
1.25137;1.25153;-0.00016
1.25133;1.25149;-0.00016
1.25124;1.2514;-0.00016
1.25143;1.25159;-0.00016
1.25104;1.2512;-0.00016
