0.92695,0.92753,0.92653,0.92678,170,'2013.01.07 07:00'
0.92685,0.92748,0.92570,0.92728,322,'2013.01.07 08:00'
0.92723,0.92843,0.92703,0.92800,674,'2013.01.07 09:00'
0.92795,0.92853,0.92658,0.92708,542,'2013.01.07 10:00'
0.92703,0.92725,0.92628,0.92665,545,'2013.01.07 11:00'
0.92668,0.92720,0.92638,0.92720,459,'2013.01.07 12:00'
0.92725,0.92803,0.92643,0.92785,436,'2013.01.07 13:00'
0.92780,0.92795,0.92503,0.92538,601,'2013.01.07 14:00'
0.92540,0.92598,0.92503,0.92578,435,'2013.01.07 15:00'
0.92573,0.92595,0.92258,0.92270,643,'2013.01.07 16:00'
0.92275,0.92293,0.92178,0.92260,514,'2013.01.07 17:00'
0.92268,0.92295,0.92175,0.92198,223,'2013.01.07 18:00'
0.92200,0.92205,0.92095,0.92155,282,'2013.01.07 19:00'
0.92163,0.92185,0.92128,0.92148,256,'2013.01.07 20:00'
0.92150,0.92205,0.92120,0.92138,372,'2013.01.07 21:00'
0.92133,0.92155,0.92100,0.92110,370,'2013.01.07 22:00'
0.92115,0.92130,0.92033,0.92043,467,'2013.01.07 23:00'
0.92040,0.92130,0.92030,0.92088,351,'2013.01.08 00:00'
0.92085,0.92138,0.92065,0.92130,386,'2013.01.08 01:00'
0.92120,0.92205,0.92090,0.92165,353,'2013.01.08 02:00'
0.92155,0.92223,0.92005,0.92070,486,'2013.01.08 03:00'
0.92065,0.92158,0.92048,0.92110,344,'2013.01.08 04:00'
0.92103,0.92145,0.92045,0.92135,350,'2013.01.08 05:00'
0.92140,0.92145,0.92065,0.92105,360,'2013.01.08 06:00'
0.92100,0.92190,0.92055,0.92150,397,'2013.01.08 07:00'
0.92155,0.92238,0.92103,0.92165,417,'2013.01.08 08:00'
0.92163,0.92258,0.92100,0.92115,582,'2013.01.08 09:00'
0.92118,0.92173,0.92070,0.92168,469,'2013.01.08 10:00'
0.92170,0.92208,0.92110,0.92120,455,'2013.01.08 11:00'
0.92115,0.92235,0.92065,0.92118,499,'2013.01.08 12:00'
0.92120,0.92345,0.92103,0.92285,564,'2013.01.08 13:00'
0.92295,0.92500,0.92290,0.92418,696,'2013.01.08 14:00'
0.92412,0.92500,0.92303,0.92363,804,'2013.01.08 15:00'
0.92360,0.92520,0.92348,0.92490,738,'2013.01.08 16:00'
0.92488,0.92555,0.92443,0.92498,510,'2013.01.08 17:00'
0.92500,0.92523,0.92458,0.92483,166,'2013.01.08 18:00'
0.92490,0.92496,0.92408,0.92408,149,'2013.01.08 19:00'
0.92400,0.92425,0.92373,0.92380,154,'2013.01.08 20:00'
0.92375,0.92410,0.92363,0.92405,172,'2013.01.08 21:00'
0.92400,0.92408,0.92360,0.92399,133,'2013.01.08 22:00'
0.92401,0.92425,0.92371,0.92395,463,'2013.01.08 23:00'
0.92384,0.92408,0.92360,0.92378,295,'2013.01.09 00:00'
0.92377,0.92493,0.92323,0.92465,379,'2013.01.09 01:00'
0.92463,0.92463,0.92373,0.92423,292,'2013.01.09 02:00'
0.92420,0.92475,0.92375,0.92460,260,'2013.01.09 03:00'
0.92462,0.92480,0.92430,0.92448,193,'2013.01.09 04:00'
0.92447,0.92473,0.92425,0.92435,168,'2013.01.09 05:00'
0.92433,0.92436,0.92375,0.92385,259,'2013.01.09 06:00'
0.92390,0.92415,0.92340,0.92390,386,'2013.01.09 07:00'
0.92400,0.92448,0.92335,0.92430,370,'2013.01.09 08:00'
0.92435,0.92490,0.92315,0.92343,600,'2013.01.09 09:00'
0.92350,0.92503,0.92305,0.92485,533,'2013.01.09 10:00'
0.92488,0.92530,0.92433,0.92505,427,'2013.01.09 11:00'
0.92510,0.92633,0.92470,0.92630,564,'2013.01.09 12:00'
0.92628,0.92658,0.92528,0.92568,473,'2013.01.09 13:00'
0.92567,0.92658,0.92545,0.92578,490,'2013.01.09 14:00'
0.92580,0.92723,0.92580,0.92653,757,'2013.01.09 15:00'
0.92655,0.92703,0.92580,0.92698,594,'2013.01.09 16:00'
0.92688,0.92690,0.92415,0.92455,488,'2013.01.09 17:00'
0.92450,0.92520,0.92418,0.92470,414,'2013.01.09 18:00'
0.92465,0.92625,0.92465,0.92578,435,'2013.01.09 19:00'
0.92570,0.92585,0.92533,0.92580,220,'2013.01.09 20:00'
0.92585,0.92588,0.92500,0.92520,160,'2013.01.09 21:00'
0.92528,0.92545,0.92488,0.92520,147,'2013.01.09 22:00'
0.92515,0.92598,0.92495,0.92573,325,'2013.01.09 23:00'
0.92565,0.92595,0.92555,0.92590,347,'2013.01.10 00:00'
0.92585,0.92625,0.92570,0.92608,343,'2013.01.10 01:00'
0.92613,0.92670,0.92588,0.92670,173,'2013.01.10 02:00'
0.92648,0.92665,0.92588,0.92618,253,'2013.01.10 03:00'
0.92615,0.92635,0.92588,0.92613,109,'2013.01.10 04:00'
0.92603,0.92645,0.92588,0.92633,100,'2013.01.10 05:00'
0.92638,0.92649,0.92613,0.92633,110,'2013.01.10 06:00'
0.92635,0.92640,0.92540,0.92580,233,'2013.01.10 07:00'
0.92578,0.92605,0.92453,0.92493,389,'2013.01.10 08:00'
0.92495,0.92580,0.92468,0.92520,425,'2013.01.10 09:00'
0.92525,0.92530,0.92238,0.92243,555,'2013.01.10 10:00'
0.92240,0.92313,0.92198,0.92280,573,'2013.01.10 11:00'
0.92275,0.92295,0.92195,0.92245,427,'2013.01.10 12:00'
0.92240,0.92308,0.92163,0.92228,700,'2013.01.10 13:00'
0.92225,0.92493,0.91823,0.91895,1681,'2013.01.10 14:00'
0.91893,0.91950,0.91688,0.91798,1118,'2013.01.10 15:00'
0.91800,0.91845,0.91613,0.91643,749,'2013.01.10 16:00'
0.91648,0.91680,0.91573,0.91610,499,'2013.01.10 17:00'
0.91613,0.91635,0.91340,0.91348,642,'2013.01.10 18:00'
0.91345,0.91445,0.91328,0.91340,375,'2013.01.10 19:00'
0.91345,0.91443,0.91325,0.91443,292,'2013.01.10 20:00'
0.91438,0.91478,0.91388,0.91455,232,'2013.01.10 21:00'
0.91453,0.91525,0.91397,0.91403,295,'2013.01.10 22:00'
0.91393,0.91463,0.91182,0.91390,1938,'2013.01.10 23:00'
0.91398,0.91455,0.91393,0.91403,243,'2013.01.11 00:00'
0.91410,0.91505,0.91405,0.91428,281,'2013.01.11 01:00'
0.91433,0.91533,0.91433,0.91530,263,'2013.01.11 02:00'
0.91533,0.91590,0.91508,0.91520,193,'2013.01.11 03:00'
0.91513,0.91578,0.91508,0.91558,180,'2013.01.11 04:00'
0.91565,0.91575,0.91520,0.91533,134,'2013.01.11 05:00'
0.91530,0.91555,0.91518,0.91548,138,'2013.01.11 06:00'
0.91553,0.91600,0.91525,0.91598,245,'2013.01.11 07:00'
0.91593,0.91630,0.91468,0.91553,647,'2013.01.11 08:00'
0.91558,0.91773,0.91498,0.91753,838,'2013.01.11 09:00'
0.91745,0.91765,0.91593,0.91655,723,'2013.01.11 10:00'
0.91660,0.91720,0.91628,0.91640,566,'2013.01.11 11:00'
0.91645,0.91715,0.91633,0.91690,428,'2013.01.11 12:00'
0.91685,0.91715,0.91570,0.91638,503,'2013.01.11 13:00'
0.91640,0.91640,0.91100,0.91178,1295,'2013.01.11 14:00'
0.91175,0.91388,0.91093,0.91328,1056,'2013.01.11 15:00'
0.91320,0.91335,0.91193,0.91218,959,'2013.01.11 16:00'
0.91215,0.91303,0.91143,0.91185,535,'2013.01.11 17:00'
0.91190,0.91250,0.91165,0.91178,339,'2013.01.11 18:00'
0.91170,0.91283,0.91170,0.91268,271,'2013.01.11 19:00'
0.91278,0.91320,0.91250,0.91285,241,'2013.01.11 20:00'
