1.30989,1.31089,1.30964,1.31021,689,'2013.01.10 12:00'
1.31029,1.31164,1.30929,1.31104,1077,'2013.01.10 13:00'
1.31109,1.31884,1.30976,1.31851,2233,'2013.01.10 14:00'
1.31856,1.32034,1.31729,1.31876,1723,'2013.01.10 15:00'
1.31879,1.32184,1.31811,1.32136,1155,'2013.01.10 16:00'
1.32139,1.32226,1.32091,1.32186,756,'2013.01.10 17:00'
1.32181,1.32609,1.32151,1.32589,966,'2013.01.10 18:00'
1.32596,1.32654,1.32456,1.32629,658,'2013.01.10 19:00'
1.32626,1.32646,1.32499,1.32516,380,'2013.01.10 20:00'
1.32519,1.32556,1.32476,1.32506,309,'2013.01.10 21:00'
1.32511,1.32712,1.32506,1.32706,416,'2013.01.10 22:00'
1.32708,1.32787,1.32592,1.32664,2429,'2013.01.10 23:00'
1.32669,1.32746,1.32599,1.32719,454,'2013.01.11 00:00'
1.32709,1.32756,1.32619,1.32686,498,'2013.01.11 01:00'
1.32681,1.32681,1.32511,1.32511,472,'2013.01.11 02:00'
1.32514,1.32599,1.32496,1.32579,341,'2013.01.11 03:00'
1.32581,1.32624,1.32524,1.32554,324,'2013.01.11 04:00'
1.32549,1.32604,1.32534,1.32589,276,'2013.01.11 05:00'
1.32581,1.32649,1.32559,1.32616,255,'2013.01.11 06:00'
1.32614,1.32621,1.32481,1.32506,458,'2013.01.11 07:00'
1.32511,1.32766,1.32506,1.32714,900,'2013.01.11 08:00'
1.32719,1.32774,1.32519,1.32574,1186,'2013.01.11 09:00'
1.32579,1.32824,1.32564,1.32716,1058,'2013.01.11 10:00'
1.32711,1.32801,1.32609,1.32669,944,'2013.01.11 11:00'
1.32664,1.32676,1.32514,1.32514,668,'2013.01.11 12:00'
1.32519,1.32794,1.32476,1.32681,753,'2013.01.11 13:00'
1.32676,1.33514,1.32644,1.33399,1921,'2013.01.11 14:00'
1.33396,1.33646,1.33364,1.33391,1503,'2013.01.11 15:00'
1.33394,1.33476,1.33209,1.33441,1485,'2013.01.11 16:00'
1.33446,1.33564,1.33371,1.33511,842,'2013.01.11 17:00'
1.33509,1.33616,1.33491,1.33589,553,'2013.01.11 18:00'
1.33586,1.33599,1.33424,1.33466,477,'2013.01.11 19:00'
1.33474,1.33486,1.33356,1.33386,500,'2013.01.11 20:00'
1.33381,1.33411,1.33306,1.33354,485,'2013.01.11 21:00'
1.33610,1.33681,1.33496,1.33654,557,'2013.01.13 23:00'
1.33656,1.33656,1.33549,1.33574,394,'2013.01.14 00:00'
1.33576,1.33729,1.33526,1.33714,401,'2013.01.14 01:00'
1.33711,1.33779,1.33669,1.33726,425,'2013.01.14 02:00'
1.33721,1.34034,1.33721,1.33906,585,'2013.01.14 03:00'
1.33911,1.34009,1.33896,1.33969,359,'2013.01.14 04:00'
1.33971,1.34001,1.33894,1.33911,319,'2013.01.14 05:00'
1.33926,1.33931,1.33829,1.33859,348,'2013.01.14 06:00'
1.33871,1.33919,1.33766,1.33799,447,'2013.01.14 07:00'
1.33801,1.33854,1.33701,1.33776,756,'2013.01.14 08:00'
1.33771,1.33789,1.33474,1.33574,1209,'2013.01.14 09:00'
1.33566,1.33776,1.33524,1.33734,933,'2013.01.14 10:00'
1.33731,1.33889,1.33621,1.33641,784,'2013.01.14 11:00'
1.33646,1.33689,1.33556,1.33624,756,'2013.01.14 12:00'
1.33626,1.33691,1.33379,1.33389,907,'2013.01.14 13:00'
1.33384,1.33609,1.33354,1.33531,934,'2013.01.14 14:00'
1.33539,1.33589,1.33421,1.33511,1016,'2013.01.14 15:00'
1.33509,1.33676,1.33401,1.33664,1043,'2013.01.14 16:00'
1.33659,1.33696,1.33539,1.33674,702,'2013.01.14 17:00'
1.33676,1.33726,1.33541,1.33614,477,'2013.01.14 18:00'
1.33609,1.33681,1.33569,1.33651,515,'2013.01.14 19:00'
1.33654,1.33786,1.33636,1.33786,526,'2013.01.14 20:00'
1.33776,1.33939,1.33759,1.33841,464,'2013.01.14 21:00'
1.33831,1.33896,1.33714,1.33816,476,'2013.01.14 22:00'
1.33826,1.33861,1.33741,1.33756,509,'2013.01.14 23:00'
1.33751,1.33851,1.33711,1.33766,448,'2013.01.15 00:00'
1.33761,1.33841,1.33746,1.33801,594,'2013.01.15 01:00'
1.33796,1.33941,1.33781,1.33881,555,'2013.01.15 02:00'
1.33886,1.33926,1.33696,1.33776,639,'2013.01.15 03:00'
1.33781,1.33799,1.33556,1.33559,531,'2013.01.15 04:00'
1.33576,1.33641,1.33474,1.33561,464,'2013.01.15 05:00'
1.33571,1.33641,1.33504,1.33559,399,'2013.01.15 06:00'
1.33554,1.33626,1.33411,1.33479,640,'2013.01.15 07:00'
1.33469,1.33559,1.33331,1.33464,886,'2013.01.15 08:00'
1.33466,1.33756,1.33461,1.33726,1285,'2013.01.15 09:00'
1.33724,1.33854,1.33566,1.33826,1042,'2013.01.15 10:00'
1.33816,1.33869,1.33424,1.33494,995,'2013.01.15 11:00'
1.33491,1.33571,1.33356,1.33466,963,'2013.01.15 12:00'
1.33461,1.33469,1.33096,1.33204,1176,'2013.01.15 13:00'
1.33211,1.33394,1.33126,1.33364,1119,'2013.01.15 14:00'
1.33371,1.33459,1.33239,1.33329,1395,'2013.01.15 15:00'
1.33321,1.33561,1.33266,1.33471,1235,'2013.01.15 16:00'
1.33481,1.33489,1.33256,1.33399,857,'2013.01.15 17:00'
1.33391,1.33439,1.33321,1.33341,471,'2013.01.15 18:00'
1.33336,1.33406,1.32629,1.32854,890,'2013.01.15 19:00'
1.32861,1.32974,1.32749,1.32966,1072,'2013.01.15 20:00'
1.32971,1.33179,1.32949,1.33119,523,'2013.01.15 21:00'
1.33124,1.33136,1.33034,1.33056,249,'2013.01.15 22:00'
1.33046,1.33086,1.32936,1.32969,520,'2013.01.15 23:00'
1.32979,1.33086,1.32939,1.33081,419,'2013.01.16 00:00'
1.33084,1.33166,1.32986,1.33031,540,'2013.01.16 01:00'
1.33029,1.33084,1.32781,1.32939,876,'2013.01.16 02:00'
1.32941,1.32941,1.32824,1.32826,469,'2013.01.16 03:00'
1.32824,1.32926,1.32824,1.32869,398,'2013.01.16 04:00'
1.32864,1.32966,1.32801,1.32899,436,'2013.01.16 05:00'
1.32901,1.32941,1.32831,1.32924,466,'2013.01.16 06:00'
1.32926,1.32951,1.32714,1.32946,729,'2013.01.16 07:00'
1.32949,1.32954,1.32704,1.32786,923,'2013.01.16 08:00'
1.32789,1.32876,1.32611,1.32714,1219,'2013.01.16 09:00'
1.32716,1.32814,1.32646,1.32774,928,'2013.01.16 10:00'
1.32766,1.33151,1.32696,1.33099,1174,'2013.01.16 11:00'
1.33094,1.33239,1.33056,1.33089,947,'2013.01.16 12:00'
1.33084,1.33164,1.32569,1.32599,1254,'2013.01.16 13:00'
1.32604,1.32791,1.32561,1.32681,1226,'2013.01.16 14:00'
1.32691,1.32916,1.32566,1.32751,1358,'2013.01.16 15:00'
1.32741,1.33086,1.32716,1.32949,1303,'2013.01.16 16:00'
1.32946,1.33104,1.32946,1.33031,806,'2013.01.16 17:00'
1.33034,1.33061,1.32759,1.32826,575,'2013.01.16 18:00'
1.32821,1.32999,1.32754,1.32999,532,'2013.01.16 19:00'
1.32996,1.33004,1.32874,1.32891,464,'2013.01.16 20:00'
1.32886,1.32894,1.32759,1.32834,467,'2013.01.16 21:00'
1.32829,1.32931,1.32816,1.32891,330,'2013.01.16 22:00'
1.32886,1.32936,1.32826,1.32909,412,'2013.01.16 23:00'
1.32906,1.32951,1.32841,1.32841,341,'2013.01.17 00:00'
1.32836,1.33054,1.32806,1.33054,514,'2013.01.17 01:00'
1.33061,1.33146,1.33044,1.33099,522,'2013.01.17 02:00'
1.33101,1.33101,1.32966,1.32996,442,'2013.01.17 03:00'
1.33006,1.33011,1.32731,1.32829,552,'2013.01.17 04:00'
1.32836,1.32864,1.32696,1.32821,403,'2013.01.17 05:00'
1.32824,1.32851,1.32731,1.32809,399,'2013.01.17 06:00'
1.32811,1.33026,1.32789,1.33019,668,'2013.01.17 07:00'
1.33016,1.33056,1.32796,1.32919,636,'2013.01.17 08:00'
1.32911,1.33479,1.32906,1.33391,1212,'2013.01.17 09:00'
1.33396,1.33561,1.33304,1.33461,1234,'2013.01.17 10:00'
1.33466,1.33699,1.33451,1.33654,1026,'2013.01.17 11:00'
1.33659,1.33716,1.33511,1.33626,847,'2013.01.17 12:00'
1.33639,1.33769,1.33609,1.33671,775,'2013.01.17 13:00'
1.33669,1.33764,1.33426,1.33434,1300,'2013.01.17 14:00'
1.33431,1.33459,1.33331,1.33444,1016,'2013.01.17 15:00'
